Date,AAPL.Close,TSLA.Close,^NSEI.Close,AAPL.High,TSLA.High,^NSEI.High,AAPL.Low,TSLA.Low,^NSEI.Low,AAPL.Open,TSLA.Open,^NSEI.Open,AAPL.Volume,TSLA.Volume,^NSEI.Volume
2025-09-16,237.4781494140625,421.6199951171875,25239.099609375,240.53949594661788,423.25,25261.400390625,235.65332541334,411.42999267578125,25070.44921875,236.51088466190768,414.5,25073.599609375,63421100.0,104285700.0,240100.0
2025-09-17,238.3157958984375,425.8599853515625,25330.25,239.42266510979977,428.30999755859375,25346.5,237.05934071942244,409.6700134277344,25275.349609375,238.2958480596019,415.75,25276.599609375,46508000.0,106133500.0,268900.0
2025-09-18,237.20892333984375,416.8500061035156,25423.599609375,240.51954939992544,432.2200012207031,25448.94921875,235.98238232851827,416.55999755859375,25329.75,239.29302360434258,428.8699951171875,25441.05078125,44249600.0,90454500.0,272200.0
2025-09-19,244.80740356445312,426.07000732421875,25327.05078125,245.60514967420656,429.4700012207031,25428.75,239.53233423145286,421.7200012207031,25286.30078125,240.54944568604057,421.82000732421875,25410.19921875,163741300.0,93131000.0,380400.0
2025-09-22,255.35755920410156,434.2099914550781,25202.349609375,255.9160073848096,444.9800109863281,25331.69921875,247.42002368458668,429.1300048828125,25151.05078125,247.5995237986898,431.1099853515625,25238.099609375,105517400.0,97108800.0,254500.0
2025-09-23,253.7122344970703,425.8500061035156,25169.5,256.6140289111009,440.9700012207031,25261.900390625,252.86464151383097,423.7200012207031,25084.650390625,255.15815615601056,439.8800048828125,25209.0,60275200.0,83422700.0,299200.0
2025-09-24,251.59820556640625,442.7900085449219,25056.900390625,255.01853710208397,444.2099914550781,25149.849609375,250.33178410429736,429.0299987792969,25027.44921875,254.49999981420794,429.8299865722656,25108.75,42303700.0,93133600.0,244400.0
2025-09-25,256.1453552246094,423.3900146484375,24890.849609375,256.44452717224715,435.3500061035156,25092.69921875,250.99992334214926,419.0799865722656,24878.30078125,252.4956917858775,435.239990234375,25034.5,55202100.0,96746400.0,342500.0
2025-09-26,254.73931884765625,440.3999938964844,24654.69921875,256.87328100426123,440.4700012207031,24868.599609375,253.06405044687503,421.0199890136719,24629.44921875,253.38315498635407,428.29998779296875,24818.55078125,46076300.0,101628200.0,291500.0
2025-09-29,253.7122344970703,443.2099914550781,24634.900390625,254.28063380560434,450.9800109863281,24791.30078125,252.29624220529692,439.5,24606.19921875,253.8418726304012,444.3500061035156,24728.55078125,40127700.0,79491500.0,394400.0
2025-09-30,253.9116668701172,444.7200012207031,24611.099609375,255.1980209495745,445.0,24731.80078125,252.39595068950493,433.1199951171875,24587.69921875,254.1410137555297,441.5199890136719,24691.94921875,37704300.0,74358000.0,303000.0
2025-10-01,254.72933959960938,459.4599914550781,24836.30078125,258.0599285933123,462.2900085449219,24867.94921875,254.21080232618834,440.75,24605.94921875,254.32049261064776,443.79998779296875,24620.55078125,48713900.0,98122300.0,308900.0
2025-10-02,256.40460205078125,436.0,,257.45162766856953,470.75,,253.43299812845933,435.57000732421875,,255.85613542550084,470.5400085449219,,42630200.0,137009000.0,
2025-10-03,257.2920837402344,429.8299865722656,24894.25,258.5086431914624,446.7699890136719,24904.80078125,253.23357360959045,416.5799865722656,24747.55078125,253.9515436206674,443.2900085449219,24759.55078125,49155600.0,133188200.0,365900.0
2025-10-06,255.96585083007812,453.25,25077.650390625,258.3391414491699,453.54998779296875,25095.94921875,254.33047806472084,436.69000244140625,24881.650390625,257.2621712100349,440.75,24916.55078125,44664100.0,85324900.0,268800.0
2025-10-07,255.7564697265625,433.0899963378906,25108.30078125,256.67385732493904,452.67999267578125,25220.900390625,254.7094135633123,432.45001220703125,25076.30078125,256.08552539236376,447.82000732421875,25085.30078125,31955800.0,102296100.0,288000.0
2025-10-08,257.33197021484375,438.69000244140625,25046.150390625,257.7906639625656,441.3299865722656,25192.5,255.3874592951906,425.2300109863281,25008.5,255.7963062732735,437.57000732421875,25079.75,36496900.0,71192100.0,227400.0
2025-10-09,253.32330322265625,435.5400085449219,25181.80078125,257.27213808351553,436.3500061035156,25199.25,252.42584836214985,426.17999267578125,25024.30078125,257.08267167133846,431.80999755859375,25074.30078125,38322000.0,69339900.0,286300.0
2025-10-10,244.57806396484375,413.489990234375,25285.349609375,255.6567217403356,443.1300048828125,25330.75,243.3116425485481,411.45001220703125,25156.849609375,254.2207817432353,436.5400085449219,25167.650390625,61999100.0,112107900.0,232900.0
2025-10-13,246.96131896972656,435.8999938964844,25227.349609375,248.98559082884384,436.8900146484375,25267.30078125,244.86723728717817,419.70001220703125,25152.30078125,248.6764678182016,423.5299987792969,25177.30078125,38142900.0,79552800.0,234300.0
2025-10-14,247.07101440429688,429.239990234375,25145.5,248.14796941642882,434.20001220703125,25310.349609375,244.00966795095763,417.8599853515625,25060.55078125,245.90431694508948,426.7900085449219,25277.55078125,35478000.0,72669400.0,292100.0
2025-10-15,248.63658142089844,435.1499938964844,25323.55078125,251.10959602979932,440.510009765625,25365.150390625,246.77186176083558,426.3299865722656,25159.349609375,248.78616738422895,434.8999938964844,25181.94921875,33893600.0,71558200.0,289900.0
2025-10-16,246.75192260742188,428.75,25585.30078125,248.33743345063007,439.3500061035156,25625.400390625,244.43847540742667,421.30999755859375,25376.849609375,247.54966879270205,434.7300109863281,25394.900390625,39777000.0,77189900.0,372800.0
2025-10-17,251.57826232910156,439.30999755859375,25709.849609375,252.66519891282977,441.4599914550781,25781.5,246.57243512001992,423.6000061035156,25508.599609375,247.32031930793073,425.5,25546.849609375,49147000.0,89331600.0,422100.0
2025-10-20,261.5001525878906,447.42999267578125,25843.150390625,263.6341297765207,449.79998779296875,25926.19921875,254.90881548292631,440.6099853515625,25788.5,255.16807648712648,443.8699951171875,25824.599609375,90483000.0,63719000.0,301100.0
2025-10-21,262.0286865234375,442.6000061035156,25868.599609375,264.5415968076956,449.29998779296875,25934.349609375,261.0913359303388,442.04998779296875,25825.80078125,261.141213133835,445.760009765625,25901.19921875,46695900.0,54412200.0,42500.0
2025-10-22,257.72088623046875,438.9700012207031,,262.1084670888602,445.5400085449219,,254.70938662410154,429.0,,261.9090191460537,443.45001220703125,,45015300.0,84023500.0,
2025-10-23,258.84771728515625,448.9800109863281,25891.400390625,259.88479198943105,449.3999938964844,26104.19921875,257.2821693476752,413.8999938964844,25862.44921875,259.20671755765045,420.0,26057.19921875,32754900.0,126709800.0,448400.0
2025-10-24,262.07855224609375,433.7200012207031,25795.150390625,263.3848541030092,451.67999267578125,25944.150390625,258.44880663072195,430.1700134277344,25718.19921875,260.4531458541269,446.8299865722656,25935.099609375,38253700.0,94727800.0,284900.0
2025-10-27,268.0516357421875,452.4200134277344,25966.05078125,268.3607587413759,460.1600036621094,26005.94921875,263.9033682058253,438.69000244140625,25827.0,264.13273028939324,439.9800109863281,25843.19921875,44888200.0,105867500.0,266300.0
2025-10-28,268.2410888671875,460.54998779296875,25936.19921875,269.12859257872884,467.0,26041.69921875,267.39348082722177,451.6000061035156,25810.05078125,268.23110734142335,454.7799987792969,25939.94921875,41534800.0,80185700.0,395200.0
2025-10-29,268.93914794921875,461.510009765625,26053.900390625,270.6443152614699,465.70001220703125,26097.849609375,266.35642794866993,452.6499938964844,25960.30078125,268.5203194424725,462.5,25982.0,51086700.0,67983500.0,321900.0
2025-10-30,270.63433837890625,440.1000061035156,25877.849609375,273.36662916750566,455.05999755859375,26032.05078125,267.72259312931254,439.6099853515625,25845.25,271.2226702585742,451.04998779296875,25984.400390625,69886500.0,72447900.0,257400.0
2025-10-31,269.60723876953125,456.55999755859375,25722.099609375,276.53764389728985,458.0,25953.75,268.4006608909581,443.69000244140625,25711.19921875,276.2085578376442,446.75,25863.80078125,86167100.0,83135800.0,334400.0
2025-11-03,268.2909851074219,468.3699951171875,25763.349609375,270.08592548154905,474.07000732421875,25803.099609375,265.4988962118729,453.79998779296875,25645.5,269.6571458353552,455.989990234375,25696.849609375,50194600.0,84595200.0,23300.0
2025-11-04,269.2781982421875,444.260009765625,25597.650390625,270.72408938596277,460.2200012207031,25787.400390625,266.86501191822913,443.6000061035156,25578.400390625,267.5730004152706,454.4599914550781,25744.75,49274800.0,87756600.0,305100.0
2025-11-05,269.3778991699219,462.07000732421875,,270.93349568379296,466.3299865722656,,266.17693326929896,440.7099914550781,,267.8521863717013,452.04998779296875,,43683100.0,85573000.0,
2025-11-06,269.0089416503906,445.9100036621094,25509.69921875,272.6287059365568,467.45001220703125,25679.150390625,267.1342708755924,435.0899963378906,25491.55078125,267.1342708755924,461.9599914550781,25593.349609375,51204000.0,109622900.0,371900.0
2025-11-07,267.7126159667969,429.5199890136719,25492.30078125,271.5218466038475,439.3599853515625,25551.25,266.0173996929098,421.8800048828125,25318.44921875,269.03885049148494,437.9200134277344,25433.80078125,48227400.0,103471500.0,305600.0
2025-11-10,268.9303283691406,445.2300109863281,25574.349609375,273.2223721938244,449.6700134277344,25653.44921875,266.9639805623884,433.3599853515625,25503.5,268.46119877683986,439.6000061035156,25503.5,41312400.0,76515900.0,243600.0
2025-11-11,274.73956298828125,439.6199951171875,25694.94921875,275.3983427074405,442.489990234375,25715.80078125,269.2996575494418,432.3599853515625,25449.25,269.3096487524697,439.3999938964844,25617.0,46208300.0,60533200.0,297700.0
2025-11-12,272.962890625,430.6000061035156,25875.80078125,275.2187095291286,442.3299865722656,25934.55078125,271.19618380015726,426.55999755859375,25781.150390625,274.49005224267427,442.1499938964844,25834.30078125,48398000.0,58513500.0,312600.0
2025-11-13,272.4438171386719,401.989990234375,25879.150390625,276.1868626363035,424.5,26010.69921875,271.58539619817094,396.3399963378906,25808.400390625,273.6016390736082,423.1300048828125,25906.099609375,49602800.0,118948000.0,385200.0
2025-11-14,271.90484619140625,404.3500061035156,25910.05078125,275.4482508823214,412.19000244140625,25940.19921875,269.10005949599775,382.7799987792969,25740.80078125,270.5473523374902,386.29998779296875,25767.900390625,47431300.0,105506700.0,518900.0
2025-11-17,266.9639892578125,408.9200134277344,26013.44921875,269.98836893107386,423.9599914550781,26024.19921875,265.237217022597,398.739990234375,25906.349609375,268.3214829895084,398.739990234375,25948.19921875,45018300.0,102214300.0,281800.0
2025-11-18,266.94403076171875,401.25,25910.05078125,270.20795552947055,408.8999938964844,26029.849609375,264.8279672087311,393.7099914550781,25876.5,269.48928956232544,405.3800048828125,26021.80078125,45677300.0,80688600.0,280000.0
2025-11-19,268.0619812011719,403.989990234375,26052.650390625,271.70520656667077,411.7799987792969,26074.650390625,265.0076580872151,398.5,25856.19921875,265.0376012369211,406.17999267578125,25918.099609375,40424500.0,72047700.0,250100.0
2025-11-20,265.7562561035156,395.2300109863281,26192.150390625,274.91922505965954,428.94000244140625,26246.650390625,265.42688147061517,394.739990234375,26063.19921875,270.327749378444,414.6300048828125,26132.099609375,45823600.0,113548800.0,240400.0
